Logistic Regression,Random Forest,K-Nearest Neighbors,Support Vector Machine
0.6152935583055887,0.8290879410697242,0.7388888276328829,0.7835372328811598
0.5643636568481997,0.5043326912741607,0.5016607416105331,0.5416506907374334
0.9814040040063319,0.9850512274231387,0.9725891726819758,0.9823058458874872
0.7873771867242602,0.9077545732356904,0.8412808774717646,0.8820803907027507
0.8456590204244161,0.9369256474477605,0.8560903221098869,0.8995240972033146
0.7845677728557986,0.7964874924182436,0.7205352941570256,0.7891202044996259
